location_name,date,est_infections_mean,population
Michoacán de Ocampo,2020-03-15,80.2150904697299,4748846
Michoacán de Ocampo,2020-03-16,92.0853411084748,4748846
Michoacán de Ocampo,2020-03-17,105.131309605461,4748846
Michoacán de Ocampo,2020-03-18,119.369946132775,4748846
Michoacán de Ocampo,2020-03-19,134.80741234498,4748846
Michoacán de Ocampo,2020-03-20,151.438454163854,4748846
Michoacán de Ocampo,2020-03-21,169.246160568924,4748846
Michoacán de Ocampo,2020-03-22,188.202422983496,4748846
Michoacán de Ocampo,2020-03-23,208.271011998962,4748846
Michoacán de Ocampo,2020-03-24,229.408989201968,4748846
Michoacán de Ocampo,2020-03-25,251.567700575477,4748846
Michoacán de Ocampo,2020-03-26,274.695368512978,4748846
Michoacán de Ocampo,2020-03-27,298.741194333572,4748846
Michoacán de Ocampo,2020-03-28,323.655077674684,4748846
Michoacán de Ocampo,2020-03-29,349.38599940322,4748846
Michoacán de Ocampo,2020-03-30,375.885689924682,4748846
Michoacán de Ocampo,2020-03-31,403.111593327184,4748846
Michoacán de Ocampo,2020-04-01,431.030938355873,4748846
Michoacán de Ocampo,2020-04-02,459.618279889983,4748846
Michoacán de Ocampo,2020-04-03,488.851647086194,4748846
Michoacán de Ocampo,2020-04-04,518.715207445218,4748846
Michoacán de Ocampo,2020-04-05,549.199226823206,4748846
Michoacán de Ocampo,2020-04-06,580.301226916766,4748846
Michoacán de Ocampo,2020-04-07,612.029816215669,4748846
Michoacán de Ocampo,2020-04-08,644.400640165951,4748846
Michoacán de Ocampo,2020-04-09,677.435687065832,4748846
Michoacán de Ocampo,2020-04-10,711.166878834106,4748846
Michoacán de Ocampo,2020-04-11,745.63276805238,4748846
Michoacán de Ocampo,2020-04-12,780.877316201353,4748846
Michoacán de Ocampo,2020-04-13,816.950210285602,4748846
Michoacán de Ocampo,2020-04-14,853.90281060116,4748846
Michoacán de Ocampo,2020-04-15,891.784303283677,4748846
Michoacán de Ocampo,2020-04-16,930.642529935648,4748846
Michoacán de Ocampo,2020-04-17,970.522476945124,4748846
Michoacán de Ocampo,2020-04-18,1011.469578523,4748846
Michoacán de Ocampo,2020-04-19,1053.52963141754,4748846
Michoacán de Ocampo,2020-04-20,1096.74478315387,4748846
Michoacán de Ocampo,2020-04-21,1141.15036843525,4748846
Michoacán de Ocampo,2020-04-22,1186.77764031765,4748846
Michoacán de Ocampo,2020-04-23,1233.65722393933,4748846
Michoacán de Ocampo,2020-04-24,1281.81823113989,4748846
Michoacán de Ocampo,2020-04-25,1331.28437549398,4748846
Michoacán de Ocampo,2020-04-26,1382.07394772642,4748846
Michoacán de Ocampo,2020-04-27,1434.19818424762,4748846
Michoacán de Ocampo,2020-04-28,1487.66260273784,4748846
Michoacán de Ocampo,2020-04-29,1542.46535510568,4748846
Michoacán de Ocampo,2020-04-30,1598.59506202867,4748846
Michoacán de Ocampo,2020-05-01,1656.02837417341,4748846
Michoacán de Ocampo,2020-05-02,1714.72955541376,4748846
Michoacán de Ocampo,2020-05-03,1774.65163117791,4748846
Michoacán de Ocampo,2020-05-04,1835.7402087994,4748846
Michoacán de Ocampo,2020-05-05,1897.92597246332,4748846
Michoacán de Ocampo,2020-05-06,1961.11980816699,4748846
Michoacán de Ocampo,2020-05-07,2025.21229889998,4748846
Michoacán de Ocampo,2020-05-08,2090.07480153822,4748846
Michoacán de Ocampo,2020-05-09,2155.56048204877,4748846
Michoacán de Ocampo,2020-05-10,2221.50201752824,4748846
Michoacán de Ocampo,2020-05-11,2287.70899890722,4748846
Michoacán de Ocampo,2020-05-12,2353.97116761061,4748846
Michoacán de Ocampo,2020-05-13,2420.07155023137,4748846
Michoacán de Ocampo,2020-05-14,2485.79258267812,4748846
Michoacán de Ocampo,2020-05-15,2550.90741039731,4748846
Michoacán de Ocampo,2020-05-16,2615.18077484053,4748846
Michoacán de Ocampo,2020-05-17,2678.36924108013,4748846
Michoacán de Ocampo,2020-05-18,2740.22921842415,4748846
Michoacán de Ocampo,2020-05-19,2800.51673412819,4748846
Michoacán de Ocampo,2020-05-20,2858.99342170097,4748846
Michoacán de Ocampo,2020-05-21,2915.43115170727,4748846
Michoacán de Ocampo,2020-05-22,2969.6103022865,4748846
Michoacán de Ocampo,2020-05-23,3021.33816888204,4748846
Michoacán de Ocampo,2020-05-24,3070.4604287136,4748846
Michoacán de Ocampo,2020-05-25,3116.84664808573,4748846
Michoacán de Ocampo,2020-05-26,3160.37364837464,4748846
Michoacán de Ocampo,2020-05-27,3200.93486422043,4748846
Michoacán de Ocampo,2020-05-28,3238.45211235754,4748846
Michoacán de Ocampo,2020-05-29,3272.86622975434,4748846
Michoacán de Ocampo,2020-05-30,3304.14491910603,4748846
Michoacán de Ocampo,2020-05-31,3332.28358140554,4748846
Michoacán de Ocampo,2020-06-01,3357.30560207358,4748846
Michoacán de Ocampo,2020-06-02,3379.262321928,4748846
Michoacán de Ocampo,2020-06-03,3398.23333224853,4748846
Michoacán de Ocampo,2020-06-04,3414.32558429623,4748846
Michoacán de Ocampo,2020-06-05,3427.67984100585,4748846
Michoacán de Ocampo,2020-06-06,3438.46714513496,4748846
Michoacán de Ocampo,2020-06-07,3446.87752789232,4748846
Michoacán de Ocampo,2020-06-08,3453.11736493508,4748846
Michoacán de Ocampo,2020-06-09,3457.4037091989,4748846
Michoacán de Ocampo,2020-06-10,3459.9701377726,4748846
Michoacán de Ocampo,2020-06-11,3461.05313293819,4748846
Michoacán de Ocampo,2020-06-12,3460.88583267991,4748846
Michoacán de Ocampo,2020-06-13,3459.69898744991,4748846
Michoacán de Ocampo,2020-06-14,3457.71841417522,4748846
Michoacán de Ocampo,2020-06-15,3455.1659649689,4748846
Michoacán de Ocampo,2020-06-16,3452.26362949107,4748846
Michoacán de Ocampo,2020-06-17,3449.23912101769,4748846
Michoacán de Ocampo,2020-06-18,3446.32249976806,4748846
Michoacán de Ocampo,2020-06-19,3443.73810357269,4748846
Michoacán de Ocampo,2020-06-20,3441.69431653655,4748846
Michoacán de Ocampo,2020-06-21,3440.38130076707,4748846
Michoacán de Ocampo,2020-06-22,3439.98390134794,4748846
Michoacán de Ocampo,2020-06-23,3440.67099134863,4748846
Michoacán de Ocampo,2020-06-24,3442.59409007951,4748846
Michoacán de Ocampo,2020-06-25,3445.89711730965,4748846
Michoacán de Ocampo,2020-06-26,3450.71287699191,4748846
Michoacán de Ocampo,2020-06-27,3457.15081930059,4748846
Michoacán de Ocampo,2020-06-28,3465.30141782159,4748846
Michoacán de Ocampo,2020-06-29,3475.24661561573,4748846
Michoacán de Ocampo,2020-06-30,3487.04668762136,4748846
Michoacán de Ocampo,2020-07-01,3500.74129704891,4748846
Michoacán de Ocampo,2020-07-02,3516.36267594181,4748846
Michoacán de Ocampo,2020-07-03,3533.93854233591,4748846
Michoacán de Ocampo,2020-07-04,3553.48875959937,4748846
Michoacán de Ocampo,2020-07-05,3575.0262599963,4748846
Michoacán de Ocampo,2020-07-06,3598.56042305057,4748846
Michoacán de Ocampo,2020-07-07,3624.0923439156,4748846
Michoacán de Ocampo,2020-07-08,3651.62096321384,4748846
Michoacán de Ocampo,2020-07-09,3681.1350924738,4748846
Michoacán de Ocampo,2020-07-10,3712.60758873962,4748846
Michoacán de Ocampo,2020-07-11,3745.99715921109,4748846
Michoacán de Ocampo,2020-07-12,3781.25459988122,4748846
Michoacán de Ocampo,2020-07-13,3818.32278286289,4748846
Michoacán de Ocampo,2020-07-14,3857.12795918899,4748846
Michoacán de Ocampo,2020-07-15,3897.58271378046,4748846
Michoacán de Ocampo,2020-07-16,3939.59474280257,4748846
Michoacán de Ocampo,2020-07-17,3983.06276396485,4748846
Michoacán de Ocampo,2020-07-18,4027.86589753297,4748846
Michoacán de Ocampo,2020-07-19,4073.86540862751,4748846
Michoacán de Ocampo,2020-07-20,4120.9055692758,4748846
Michoacán de Ocampo,2020-07-21,4168.81845101458,4748846
Michoacán de Ocampo,2020-07-22,4217.42644814239,4748846
Michoacán de Ocampo,2020-07-23,4266.54333356605,4748846
Michoacán de Ocampo,2020-07-24,4315.97107509852,4748846
Michoacán de Ocampo,2020-07-25,4365.50692551088,4748846
Michoacán de Ocampo,2020-07-26,4414.9480677972,4748846
Michoacán de Ocampo,2020-07-27,4464.08916047289,4748846
Michoacán de Ocampo,2020-07-28,4512.7254542273,4748846
Michoacán de Ocampo,2020-07-29,4560.65447718802,4748846
Michoacán de Ocampo,2020-07-30,4607.66569499487,4748846
Michoacán de Ocampo,2020-07-31,4653.55737532504,4748846
Michoacán de Ocampo,2020-08-01,4698.1393859248,4748846
Michoacán de Ocampo,2020-08-02,4741.22196172836,4748846
Michoacán de Ocampo,2020-08-03,4782.60816315538,4748846
Michoacán de Ocampo,2020-08-04,4822.11105892244,4748846
Michoacán de Ocampo,2020-08-05,4859.56069116102,4748846
Michoacán de Ocampo,2020-08-06,4894.79909502573,4748846
Michoacán de Ocampo,2020-08-07,4927.68109289687,4748846
Michoacán de Ocampo,2020-08-08,4958.07554861018,4748846
Michoacán de Ocampo,2020-08-09,4985.85735887242,4748846
Michoacán de Ocampo,2020-08-10,5010.91495981625,4748846
Michoacán de Ocampo,2020-08-11,5033.1612584112,4748846
Michoacán de Ocampo,2020-08-12,5052.52540052315,4748846
Michoacán de Ocampo,2020-08-13,5068.94844624209,4748846
Michoacán de Ocampo,2020-08-14,5082.38508776145,4748846
Michoacán de Ocampo,2020-08-15,5092.80588438956,4748846
Michoacán de Ocampo,2020-08-16,5100.1897187716,4748846
Michoacán de Ocampo,2020-08-17,5104.50650777058,4748846
Michoacán de Ocampo,2020-08-18,5105.74459796667,4748846
Michoacán de Ocampo,2020-08-19,5103.90766140885,4748846
Michoacán de Ocampo,2020-08-20,5099.00380514195,4748846
Michoacán de Ocampo,2020-08-21,5091.0447266695,4748846
Michoacán de Ocampo,2020-08-22,5080.04955355947,4748846
Michoacán de Ocampo,2020-08-23,5066.04635887998,4748846
Michoacán de Ocampo,2020-08-24,5049.07976363529,4748846
Michoacán de Ocampo,2020-08-25,5029.21519660652,4748846
Michoacán de Ocampo,2020-08-26,5006.53678131285,4748846
Michoacán de Ocampo,2020-08-27,4981.14603862928,4748846
Michoacán de Ocampo,2020-08-28,4953.15240583529,4748846
Michoacán de Ocampo,2020-08-29,4922.67626737011,4748846
Michoacán de Ocampo,2020-08-30,4889.8624254383,4748846
Michoacán de Ocampo,2020-08-31,4854.86381390724,4748846
Michoacán de Ocampo,2020-09-01,4817.83563939653,4748846
Michoacán de Ocampo,2020-09-02,4778.9292467967,4748846
Michoacán de Ocampo,2020-09-03,4738.29127824522,4748846
Michoacán de Ocampo,2020-09-04,4696.07123114711,4748846
Michoacán de Ocampo,2020-09-05,4652.41138447767,4748846
Michoacán de Ocampo,2020-09-06,4607.45090169776,4748846
Michoacán de Ocampo,2020-09-07,4561.32434511523,4748846
Michoacán de Ocampo,2020-09-08,4514.16139999919,4748846
Michoacán de Ocampo,2020-09-09,4466.08706298115,4748846
Michoacán de Ocampo,2020-09-10,4417.21633746887,4748846
Michoacán de Ocampo,2020-09-11,4367.65783949976,4748846
Michoacán de Ocampo,2020-09-12,4317.51655581911,4748846
Michoacán de Ocampo,2020-09-13,4266.90406009784,4748846
Michoacán de Ocampo,2020-09-14,4215.94356900272,4748846
Michoacán de Ocampo,2020-09-15,4164.75959588574,4748846
Michoacán de Ocampo,2020-09-16,4113.47485700897,4748846
Michoacán de Ocampo,2020-09-17,4062.20400399765,4748846
Michoacán de Ocampo,2020-09-18,4011.05790303594,4748846
Michoacán de Ocampo,2020-09-19,3960.14827561331,4748846
Michoacán de Ocampo,2020-09-20,3909.58577239461,4748846
Michoacán de Ocampo,2020-09-21,3859.4751909053,4748846
Michoacán de Ocampo,2020-09-22,3809.92120332964,4748846
Michoacán de Ocampo,2020-09-23,3761.02772909083,4748846
Michoacán de Ocampo,2020-09-24,3712.89675978984,4748846
Michoacán de Ocampo,2020-09-25,3665.62520163713,4748846
Michoacán de Ocampo,2020-09-26,3619.30054721556,4748846
Michoacán de Ocampo,2020-09-27,3573.99899257115,4748846
Michoacán de Ocampo,2020-09-28,3529.78776905749,4748846
Michoacán de Ocampo,2020-09-29,3486.72694832994,4748846
Michoacán de Ocampo,2020-09-30,3444.86422208096,4748846
Michoacán de Ocampo,2020-10-01,3404.24389330229,4748846
Michoacán de Ocampo,2020-10-02,3364.90786717678,4748846
Michoacán de Ocampo,2020-10-03,3326.89158179048,4748846
Michoacán de Ocampo,2020-10-04,3290.22635755105,4748846
Michoacán de Ocampo,2020-10-05,3254.94303598025,4748846
Michoacán de Ocampo,2020-10-06,3221.07498985885,4748846
Michoacán de Ocampo,2020-10-07,3188.65976292665,4748846
Michoacán de Ocampo,2020-10-08,3157.73846542031,4748846
Michoacán de Ocampo,2020-10-09,3128.34489392769,4748846
Michoacán de Ocampo,2020-10-10,3100.50094867379,4748846
Michoacán de Ocampo,2020-10-11,3074.2284297503,4748846
Michoacán de Ocampo,2020-10-12,3049.55243966419,4748846
Michoacán de Ocampo,2020-10-13,3026.49463129625,4748846
Michoacán de Ocampo,2020-10-14,3005.07393675973,4748846
Michoacán de Ocampo,2020-10-15,2985.30144933703,4748846
Michoacán de Ocampo,2020-10-16,2967.17910037015,4748846
Michoacán de Ocampo,2020-10-17,2950.70615224051,4748846
Michoacán de Ocampo,2020-10-18,2935.88391719008,4748846
Michoacán de Ocampo,2020-10-19,2922.71773380726,4748846
Michoacán de Ocampo,2020-10-20,2911.20845209897,4748846
Michoacán de Ocampo,2020-10-21,2901.35094615079,4748846
Michoacán de Ocampo,2020-10-22,2893.1344845979,4748846
Michoacán de Ocampo,2020-10-23,2886.54047241945,4748846
Michoacán de Ocampo,2020-10-24,2881.55324003483,4748846
Michoacán de Ocampo,2020-10-25,2878.16213430496,4748846
Michoacán de Ocampo,2020-10-26,2876.35738981663,4748846
Michoacán de Ocampo,2020-10-27,2876.1318409238,4748846
Michoacán de Ocampo,2020-10-28,2877.48523796729,4748846
Michoacán de Ocampo,2020-10-29,2880.4197774691,4748846
Michoacán de Ocampo,2020-10-30,2884.94475637882,4748846
Michoacán de Ocampo,2020-10-31,2891.07378950456,4748846
Michoacán de Ocampo,2020-11-01,2898.8253342823,4748846
Michoacán de Ocampo,2020-11-02,2908.22110156944,4748846
Michoacán de Ocampo,2020-11-03,2919.28746849114,4748846
Michoacán de Ocampo,2020-11-04,2932.06416766757,4748846
Michoacán de Ocampo,2020-11-05,2946.60823040708,4748846
Michoacán de Ocampo,2020-11-06,2962.98807112016,4748846
Michoacán de Ocampo,2020-11-07,2981.27700098051,4748846
Michoacán de Ocampo,2020-11-08,3001.54639915933,4748846
Michoacán de Ocampo,2020-11-09,3023.87124420291,4748846
Michoacán de Ocampo,2020-11-10,3048.3281425487,4748846
Michoacán de Ocampo,2020-11-11,3074.99346507424,4748846
Michoacán de Ocampo,2020-11-12,3103.94142986297,4748846
Michoacán de Ocampo,2020-11-13,3135.25168528658,4748846
Michoacán de Ocampo,2020-11-14,3169.0120348415,4748846
Michoacán de Ocampo,2020-11-15,3205.31945713138,4748846
Michoacán de Ocampo,2020-11-16,3244.2711487118,4748846
Michoacán de Ocampo,2020-11-17,3285.96223402754,4748846
Michoacán de Ocampo,2020-11-18,3330.49477563978,4748846
Michoacán de Ocampo,2020-11-19,3377.97350535879,4748846
Michoacán de Ocampo,2020-11-20,3428.5036907143,4748846
Michoacán de Ocampo,2020-11-21,3482.19059131781,4748846
Michoacán de Ocampo,2020-11-22,3539.13521199576,4748846
Michoacán de Ocampo,2020-11-23,3599.43128719362,4748846
Michoacán de Ocampo,2020-11-24,3663.17797937078,4748846
Michoacán de Ocampo,2020-11-25,3730.48017489684,4748846
Michoacán de Ocampo,2020-11-26,3801.44263610498,4748846
Michoacán de Ocampo,2020-11-27,3876.17031416531,4748846
Michoacán de Ocampo,2020-11-28,3954.75858112677,4748846
Michoacán de Ocampo,2020-11-29,4037.2949833584,4748846
Michoacán de Ocampo,2020-11-30,4123.8460220118,4748846
Michoacán de Ocampo,2020-12-01,4214.46094642642,4748846
Michoacán de Ocampo,2020-12-02,4309.16490476683,4748846
Michoacán de Ocampo,2020-12-03,4407.96240178454,4748846
Michoacán de Ocampo,2020-12-04,4510.83580372334,4748846
Michoacán de Ocampo,2020-12-05,4617.72781821341,4748846
Michoacán de Ocampo,2020-12-06,4728.53819663139,4748846
Michoacán de Ocampo,2020-12-07,4843.10628821439,4748846
Michoacán de Ocampo,2020-12-08,4961.20166683169,4748846
Michoacán de Ocampo,2020-12-09,5082.52785682558,4748846
Michoacán de Ocampo,2020-12-10,5206.70161729478,4748846
Michoacán de Ocampo,2020-12-11,5333.25322999108,4748846
Michoacán de Ocampo,2020-12-12,5461.6218491326,4748846
Michoacán de Ocampo,2020-12-13,5591.13109702374,4748846
Michoacán de Ocampo,2020-12-14,5720.99194443253,4748846
Michoacán de Ocampo,2020-12-15,5850.29553043967,4748846
Michoacán de Ocampo,2020-12-16,5978.00068758939,4748846
Michoacán de Ocampo,2020-12-17,6102.92864375972,4748846
Michoacán de Ocampo,2020-12-18,6223.76430420965,4748846
Michoacán de Ocampo,2020-12-19,6339.02278401795,4748846
Michoacán de Ocampo,2020-12-20,6447.03767189892,4748846
Michoacán de Ocampo,2020-12-21,6545.96064786316,4748846
Michoacán de Ocampo,2020-12-22,6633.77466575837,4748846
Michoacán de Ocampo,2020-12-23,6708.38958259101,4748846
Michoacán de Ocampo,2020-12-24,6767.68654540297,4748846
Michoacán de Ocampo,2020-12-25,6807.36830222215,4748846
Michoacán de Ocampo,2020-12-26,6835.19634776155,4748846
Michoacán de Ocampo,2020-12-27,6850.52315316381,4748846
Michoacán de Ocampo,2020-12-28,6855.85371855536,4748846
Michoacán de Ocampo,2020-12-29,6852.60929062511,4748846
Michoacán de Ocampo,2020-12-30,6843.03949433455,4748846
Michoacán de Ocampo,2020-12-31,6830.72586133944,4748846
Michoacán de Ocampo,2021-01-01,6819.17068158273,4748846
Michoacán de Ocampo,2021-01-02,6809.95948618226,4748846
Michoacán de Ocampo,2021-01-03,6807.83721051598,4748846
Michoacán de Ocampo,2021-01-04,6824.80374765486,4748846
Michoacán de Ocampo,2021-01-05,6846.22500866613,4748846
Michoacán de Ocampo,2021-01-06,6873.79598718923,4748846
Michoacán de Ocampo,2021-01-07,6900.92170566989,4748846
Michoacán de Ocampo,2021-01-08,6927.02911426261,4748846
Michoacán de Ocampo,2021-01-09,6951.69578018933,4748846
Michoacán de Ocampo,2021-01-10,6977.21597373056,4748846
Michoacán de Ocampo,2021-01-11,7004.36247182276,4748846
Michoacán de Ocampo,2021-01-12,7032.58561489468,4748846
Michoacán de Ocampo,2021-01-13,7061.81902553118,4748846
Michoacán de Ocampo,2021-01-14,7091.7698414501,4748846
Michoacán de Ocampo,2021-01-15,7121.64712277392,4748846
Michoacán de Ocampo,2021-01-16,7150.54729910749,4748846
Michoacán de Ocampo,2021-01-17,7179.33660398265,4748846
Michoacán de Ocampo,2021-01-18,7208.62360480916,4748846
Michoacán de Ocampo,2021-01-19,7237.98435203584,4748846
Michoacán de Ocampo,2021-01-20,7267.34527212084,4748846
Michoacán de Ocampo,2021-01-21,7296.65804501486,4748846
Michoacán de Ocampo,2021-01-22,7325.21738491228,4748846
Michoacán de Ocampo,2021-01-23,7351.48401613333,4748846
Michoacán de Ocampo,2021-01-24,7375.43919484377,4748846
Michoacán de Ocampo,2021-01-25,7398.08718244072,4748846
Michoacán de Ocampo,2021-01-26,7419.66763728246,4748846
Michoacán de Ocampo,2021-01-27,7441.75354625629,4748846
Michoacán de Ocampo,2021-01-28,7463.15310016599,4748846
Michoacán de Ocampo,2021-01-29,7474.50252267015,4748846
Michoacán de Ocampo,2021-01-30,7480.00330986512,4748846
Michoacán de Ocampo,2021-01-31,7481.94894913243,4748846
Michoacán de Ocampo,2021-02-01,7480.70535237973,4748846
Michoacán de Ocampo,2021-02-02,7482.22244632034,4748846
Michoacán de Ocampo,2021-02-03,7485.97611854942,4748846
Michoacán de Ocampo,2021-02-04,7486.72809484049,4748846
Michoacán de Ocampo,2021-02-05,7484.03264705823,4748846
Michoacán de Ocampo,2021-02-06,7483.55941603239,4748846
Michoacán de Ocampo,2021-02-07,7475.63605341792,4748846
Michoacán de Ocampo,2021-02-08,7460.8830836799,4748846
Michoacán de Ocampo,2021-02-09,7443.43248623444,4748846
Michoacán de Ocampo,2021-02-10,7413.41363694545,4748846
Michoacán de Ocampo,2021-02-11,7380.83453043989,4748846
Michoacán de Ocampo,2021-02-12,7348.90847621143,4748846
Michoacán de Ocampo,2021-02-13,7314.83964343501,4748846
Michoacán de Ocampo,2021-02-14,7275.87347137859,4748846
Michoacán de Ocampo,2021-02-15,7228.49082949337,4748846
Michoacán de Ocampo,2021-02-16,7182.03303125012,4748846
Michoacán de Ocampo,2021-02-17,7135.90778128107,4748846
Michoacán de Ocampo,2021-02-18,7087.82299386374,4748846
Michoacán de Ocampo,2021-02-19,7034.57686484763,4748846
Michoacán de Ocampo,2021-02-20,6973.94569685045,4748846
Michoacán de Ocampo,2021-02-21,6908.76302339139,4748846
Michoacán de Ocampo,2021-02-22,6843.56661106856,4748846
Michoacán de Ocampo,2021-02-23,6778.00186115245,4748846
Michoacán de Ocampo,2021-02-24,6710.97785104966,4748846
Michoacán de Ocampo,2021-02-25,6640.53466351796,4748846
Michoacán de Ocampo,2021-02-26,6568.25345818327,4748846
Michoacán de Ocampo,2021-02-27,6497.34078500583,4748846
Michoacán de Ocampo,2021-02-28,6423.52663933501,4748846
Michoacán de Ocampo,2021-03-01,6344.94368849853,4748846
Michoacán de Ocampo,2021-03-02,6263.74891147459,4748846
Michoacán de Ocampo,2021-03-03,6180.96283392816,4748846
Michoacán de Ocampo,2021-03-04,6097.7428074955,4748846
Michoacán de Ocampo,2021-03-05,6016.91529337688,4748846
Michoacán de Ocampo,2021-03-06,5936.28706926471,4748846
Michoacán de Ocampo,2021-03-07,5851.48217243511,4748846
Michoacán de Ocampo,2021-03-08,5763.94665898025,4748846
Michoacán de Ocampo,2021-03-09,5675.60774604519,4748846
Michoacán de Ocampo,2021-03-10,5585.119001434,4748846
Michoacán de Ocampo,2021-03-11,5493.84477002732,4748846
Michoacán de Ocampo,2021-03-12,5405.86347679708,4748846
Michoacán de Ocampo,2021-03-13,5319.83947559827,4748846
Michoacán de Ocampo,2021-03-14,5230.43343743598,4748846
Michoacán de Ocampo,2021-03-15,5137.97984341355,4748846
Michoacán de Ocampo,2021-03-16,5045.36727895179,4748846
Michoacán de Ocampo,2021-03-17,4952.57342079621,4748846
Michoacán de Ocampo,2021-03-18,4859.62517137522,4748846
Michoacán de Ocampo,2021-03-19,4769.14731872363,4748846
Michoacán de Ocampo,2021-03-20,4681.1484535189,4748846
Michoacán de Ocampo,2021-03-21,4590.59964128459,4748846
Michoacán de Ocampo,2021-03-22,4497.76698529781,4748846
Michoacán de Ocampo,2021-03-23,4405.31975351782,4748846
Michoacán de Ocampo,2021-03-24,4313.22642068564,4748846
Michoacán de Ocampo,2021-03-25,4221.49468905868,4748846
Michoacán de Ocampo,2021-03-26,4132.50759542847,4748846
Michoacán de Ocampo,2021-03-27,4046.28288156451,4748846
Michoacán de Ocampo,2021-03-28,3958.25738945157,4748846
Michoacán de Ocampo,2021-03-29,3868.64226862072,4748846
Michoacán de Ocampo,2021-03-30,3779.82602431727,4748846
Michoacán de Ocampo,2021-03-31,3691.77115663994,4748846
Michoacán de Ocampo,2021-04-01,3604.48679704519,4748846
Michoacán de Ocampo,2021-04-02,3520.10114021938,4748846
Michoacán de Ocampo,2021-04-03,3438.64335953016,4748846
Michoacán de Ocampo,2021-04-04,3356.10119139557,4748846
Michoacán de Ocampo,2021-04-05,3272.6378856644,4748846
Michoacán de Ocampo,2021-04-06,3190.32775510239,4748846
Michoacán de Ocampo,2021-04-07,3109.13119799383,4748846
Michoacán de Ocampo,2021-04-08,3029.04300205167,4748846
Michoacán de Ocampo,2021-04-09,2951.85927447664,4748846
Michoacán de Ocampo,2021-04-10,2877.5850645816,4748846
Michoacán de Ocampo,2021-04-11,2802.78141161573,4748846
Michoacán de Ocampo,2021-04-12,2727.56474311389,4748846
Michoacán de Ocampo,2021-04-13,2653.68159191422,4748846
Michoacán de Ocampo,2021-04-14,2581.08575868589,4748846
Michoacán de Ocampo,2021-04-15,2509.75709652653,4748846
Michoacán de Ocampo,2021-04-16,2441.1783711861,4748846
Michoacán de Ocampo,2021-04-17,2375.35236432494,4748846
Michoacán de Ocampo,2021-04-18,2309.40461300001,4748846
Michoacán de Ocampo,2021-04-19,2243.41086807757,4748846
Michoacán de Ocampo,2021-04-20,2178.80419571262,4748846
Michoacán de Ocampo,2021-04-21,2115.53456080932,4748846
Michoacán de Ocampo,2021-04-22,2053.57816560007,4748846
Michoacán de Ocampo,2021-04-23,1994.15504746924,4748846
Michoacán de Ocampo,2021-04-24,1937.26597893303,4748846
Michoacán de Ocampo,2021-04-25,1880.56087804884,4748846
Michoacán de Ocampo,2021-04-26,1824.08448797431,4748846
Michoacán de Ocampo,2021-04-27,1768.98714997173,4748846
Michoacán de Ocampo,2021-04-28,1715.2194883231,4748846
Michoacán de Ocampo,2021-04-29,1662.75017542799,4748846
Michoacán de Ocampo,2021-04-30,1612.5348059653,4748846
Michoacán de Ocampo,2021-05-01,1564.56359522695,4748846
Morelos,2020-02-04,,1971520
Morelos,2020-02-05,,1971520
Morelos,2020-02-06,,1971520
Morelos,2020-02-07,,1971520
Morelos,2020-02-08,,1971520
Morelos,2020-02-09,,1971520
Morelos,2020-02-10,,1971520
Morelos,2020-02-11,,1971520
Morelos,2020-02-12,,1971520
Morelos,2020-02-13,,1971520
Morelos,2020-02-14,,1971520
Morelos,2020-02-15,,1971520
Morelos,2020-02-16,,1971520
Morelos,2020-02-17,,1971520
Morelos,2020-02-18,,1971520
Morelos,2020-02-19,,1971520
Morelos,2020-02-20,,1971520
Morelos,2020-02-21,0.955096641609108,1971520
Morelos,2020-02-22,0.959307545854732,1971520
Morelos,2020-02-23,1.00586923048629,1971520
Morelos,2020-02-24,1.09414474882524,1971520
Morelos,2020-02-25,1.22934571978271,1971520
Morelos,2020-02-26,1.42075029508611,1971520
Morelos,2020-02-27,1.68131326767773,1971520
Morelos,2020-02-28,2.02778264720822,1971520
Morelos,2020-02-29,2.48085248627896,1971520
Morelos,2020-03-01,3.06601759244643,1971520
Morelos,2020-03-02,3.81494545025826,1971520
Morelos,2020-03-03,4.76621137932898,1971520
Morelos,2020-03-04,5.96575632962291,1971520
Morelos,2020-03-05,7.46744133419331,1971520
Morelos,2020-03-06,9.33395375003949,1971520
Morelos,2020-03-07,11.6376525095665,1971520
Morelos,2020-03-08,14.4611022477207,1971520
Morelos,2020-03-09,17.8971027525411,1971520
Morelos,2020-03-10,22.0485606943514,1971520
Morelos,2020-03-11,27.0284066768587,1971520
Morelos,2020-03-12,32.9589384987296,1971520
Morelos,2020-03-13,39.970444599415,1971520
Morelos,2020-03-14,48.2001618028074,1971520
Morelos,2020-03-15,57.792064027055,1971520
Morelos,2020-03-16,68.8953051273849,1971520
Morelos,2020-03-17,81.6645903094088,1971520
Morelos,2020-03-18,96.2624822432281,1971520
Morelos,2020-03-19,112.858321770976,1971520
Morelos,2020-03-20,131.627022669878,1971520
Morelos,2020-03-21,152.749027524258,1971520
Morelos,2020-03-22,176.40925224296,1971520
Morelos,2020-03-23,202.795262185076,1971520
Morelos,2020-03-24,232.094960792917,1971520
Morelos,2020-03-25,264.49713451263,1971520
Morelos,2020-03-26,300.186052579887,1971520
Morelos,2020-03-27,339.335936673774,1971520
Morelos,2020-03-28,382.107181801687,1971520
Morelos,2020-03-29,428.641484240688,1971520
Morelos,2020-03-30,479.060225849482,1971520
